persona_id,age,gender,city,state,education,occupation,income_inr,language,marital_status,children,lifestyle,shopping_frequency,online_shopping_pct,offline_shopping_pct,payment_method,vehicle,technology_adoption,health_consciousness,food_preference,political_interest,social_media_usage,brand_loyalty,price_sensitivity,risk_taking,impulse_buying,discount_preference,premium_preference,preferred_brand,communication_style,response_length,openness,conscientiousness,extraversion,agreeableness,neuroticism,confidence,optimism,patience,curiosity,practicality,emotional_score
P17856,36,Female,Bengaluru,Karnataka,B.Com,Doctor,1772000,"Hindi, English",Married,0,Minimalist,Monthly,31,69,Credit Card,Car,Late Adopter,54,Non-Vegetarian,Medium,34,100,48,57,7,73,23,Boat,Concise,Medium,17,47,41,12,92,87,15,8,23,20,96
P17857,37,Male,Bhopal,Madhya Pradesh,MBA,Content Creator,401000,"Hindi, English, Tamil",Married,1,Luxury,Monthly,66,34,Credit Card,None,Mainstream,95,Vegan,Medium,25,29,13,19,11,23,51,Sony,Friendly,Short,77,96,69,22,14,95,93,83,90,39,36
P17858,47,Female,Kochi,Kerala,B.Tech,Freelancer,539000,English,Married,2,Balanced,Occasionally,55,45,Cash,Bike,Early Adopter,92,Non-Vegetarian,Low,45,83,59,39,80,36,73,Nike,Concise,Short,24,79,96,95,55,100,20,43,28,98,52
P17859,24,Female,Patna,Bihar,M.Tech,Student,2302000,Hindi,Single,0,Balanced,Monthly,58,42,Credit Card,Car,Early Adopter,66,Eggetarian,Low,83,85,3,90,62,19,78,Titan,Direct,Medium,47,22,44,84,77,91,92,48,20,71,2
P17860,38,Female,Hyderabad,Telangana,MCA,Marketing Manager,1835000,"Hindi, English",Married,2,Minimalist,Occasionally,25,75,Net Banking,Bike,Early Adopter,82,Non-Vegetarian,Low,79,96,4,61,55,94,24,Samsung,Friendly,Long,81,10,32,29,49,63,98,26,74,57,48
P17861,34,Female,Jaipur,Rajasthan,High School,Government Employee,4672000,"Hindi, English, Tamil",Married,0,Balanced,Occasionally,94,6,Net Banking,None,Early Adopter,29,Vegetarian,High,75,67,45,98,58,48,87,Samsung,Friendly,Medium,64,68,18,70,6,20,36,21,58,24,37
P17862,62,Male,Delhi,Delhi,MCA,Software Engineer,4024000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,58,42,Credit Card,Both,Early Adopter,29,Eggetarian,Low,90,95,26,66,9,93,80,Samsung,Direct,Long,98,94,62,44,40,49,35,62,50,28,77
P17863,19,Male,Bengaluru,Karnataka,PhD,Student,953000,"Hindi, English",Single,0,Balanced,Weekly,89,11,Credit Card,None,Early Adopter,24,Vegetarian,Medium,79,62,96,34,72,23,52,Adidas,Concise,Long,93,42,85,95,34,71,70,10,68,56,43
P17864,25,Male,Kolkata,West Bengal,PhD,Government Employee,3885000,English,Single,0,Luxury,Weekly,56,44,Credit Card,Bike,Late Adopter,82,Vegan,Medium,51,1,24,96,16,94,26,Boat,Concise,Medium,50,97,41,93,6,63,13,91,100,59,64
P17865,48,Male,Chandigarh,Chandigarh,B.Tech,Doctor,2969000,"Hindi, English, Marathi",Married,2,Luxury,Monthly,34,66,UPI,None,Early Adopter,78,Eggetarian,Low,79,69,91,53,70,3,69,Samsung,Concise,Long,6,26,40,86,7,73,66,59,17,34,55
P17866,40,Female,Delhi,Delhi,MCA,Sales Executive,4311000,Hindi,Single,0,Luxury,Weekly,31,69,UPI,None,Late Adopter,5,Vegan,Medium,26,94,58,42,28,17,68,Puma,Professional,Short,67,12,89,65,62,22,9,64,61,31,63
P17867,26,Female,Kochi,Kerala,MBBS,Farmer,1131000,"Hindi, English",Single,0,Minimalist,Monthly,66,34,Cash,Bike,Mainstream,32,Vegetarian,Low,89,30,13,79,84,27,49,Tata,Professional,Short,18,62,31,18,56,89,43,15,47,87,73
P17868,42,Male,Chandigarh,Chandigarh,B.Tech,Student,519000,English,Married,2,Luxury,Monthly,46,54,Debit Card,Bike,Late Adopter,60,Eggetarian,Low,86,88,42,64,48,12,44,Boat,Professional,Long,65,30,21,92,21,7,97,30,90,10,98
P17869,51,Male,Bengaluru,Karnataka,B.Sc,Designer,3912000,"Hindi, English, Tamil",Married,3,Minimalist,Monthly,40,60,Net Banking,None,Late Adopter,51,Vegan,Low,9,7,39,61,96,27,6,Samsung,Professional,Short,93,33,9,62,73,5,88,18,22,7,80
P17870,41,Female,Delhi,Delhi,PhD,Doctor,4432000,Hindi,Single,0,Balanced,Monthly,81,19,Cash,Bike,Late Adopter,47,Vegetarian,Medium,72,37,66,74,73,16,51,Sony,Concise,Medium,23,41,51,70,89,99,46,20,23,33,47
P17871,23,Male,Hyderabad,Telangana,High School,Lawyer,512000,"Hindi, English",Single,0,Balanced,Weekly,79,21,Net Banking,Both,Mainstream,3,Vegetarian,Medium,50,91,41,36,64,11,38,Samsung,Professional,Medium,46,47,86,31,24,78,14,38,92,18,24
P17872,31,Male,Kolkata,West Bengal,MCA,Teacher,268000,"Hindi, English",Single,0,Minimalist,Weekly,71,29,Credit Card,None,Mainstream,57,Vegetarian,Low,18,9,47,100,64,32,100,Puma,Concise,Medium,55,21,86,31,31,62,46,81,95,7,26
P17873,48,Male,Chandigarh,Chandigarh,Diploma,Sales Executive,2590000,Hindi,Married,1,Luxury,Monthly,28,72,UPI,Car,Early Adopter,28,Non-Vegetarian,High,47,98,96,35,23,53,56,Nike,Concise,Short,84,5,93,10,100,46,68,26,81,59,4
P17874,31,Female,Lucknow,Uttar Pradesh,B.Sc,Sales Executive,2702000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,63,37,Net Banking,None,Early Adopter,42,Non-Vegetarian,Low,75,13,29,40,79,24,42,Levi's,Professional,Long,51,48,81,49,92,49,79,32,62,70,88
P17875,49,Male,Bengaluru,Karnataka,MBBS,Content Creator,1254000,"Hindi, English",Married,1,Minimalist,Occasionally,20,80,UPI,Car,Mainstream,15,Eggetarian,Low,75,62,14,40,28,66,8,Puma,Professional,Long,77,92,6,64,44,73,73,55,54,20,28
P17876,57,Male,Hyderabad,Telangana,MBBS,Lawyer,2997000,"Hindi, English, Tamil",Married,0,Luxury,Occasionally,73,27,UPI,Bike,Late Adopter,18,Vegetarian,Medium,2,59,21,74,23,11,4,Nike,Friendly,Short,64,67,23,63,42,87,89,51,89,74,55
P17877,55,Male,Chennai,Tamil Nadu,B.Com,Designer,491000,Hindi,Married,2,Minimalist,Weekly,88,12,UPI,None,Mainstream,89,Eggetarian,Medium,97,42,6,70,65,21,77,Tata,Direct,Medium,15,21,7,69,44,100,76,40,51,92,96
P17878,38,Male,Indore,Madhya Pradesh,M.Tech,Sales Executive,1847000,"Hindi, English, Marathi",Married,3,Luxury,Weekly,82,18,UPI,Car,Late Adopter,1,Vegetarian,Medium,24,29,34,48,10,2,33,Titan,Friendly,Long,29,43,47,75,31,79,65,5,67,65,49
P17879,28,Female,Bengaluru,Karnataka,B.Tech,Farmer,913000,Hindi,Single,0,Balanced,Occasionally,57,43,Debit Card,Car,Late Adopter,12,Vegetarian,Medium,58,70,79,11,59,50,21,Boat,Direct,Long,14,98,41,70,72,32,77,97,82,73,72
P17880,23,Male,Indore,Madhya Pradesh,MBBS,Software Engineer,4316000,English,Single,0,Balanced,Monthly,29,71,UPI,Car,Mainstream,36,Eggetarian,High,66,14,7,15,37,41,83,Sony,Friendly,Short,46,93,100,26,53,71,98,70,54,13,8
P17881,32,Male,Ahmedabad,Gujarat,B.Com,Software Engineer,1687000,"Hindi, English, Tamil",Single,0,Minimalist,Monthly,17,83,Cash,Bike,Late Adopter,9,Vegetarian,Medium,55,11,36,55,85,99,76,Sony,Professional,Short,74,19,91,96,92,20,71,56,89,8,92
P17882,42,Male,Bengaluru,Karnataka,B.Com,Business Owner,1573000,"Hindi, English",Single,0,Balanced,Monthly,18,82,Credit Card,Both,Mainstream,21,Non-Vegetarian,Low,27,94,33,85,88,47,61,Apple,Concise,Medium,65,35,58,35,29,73,58,42,7,85,64
P17883,50,Male,Pune,Maharashtra,MBA,Freelancer,3844000,"Hindi, English, Telugu",Single,0,Balanced,Monthly,30,70,Debit Card,Both,Early Adopter,50,Vegetarian,Medium,69,90,85,54,28,27,6,Apple,Professional,Short,16,34,93,80,60,93,61,80,1,75,88
P17884,30,Female,Bhopal,Madhya Pradesh,B.Sc,Marketing Manager,3324000,"Hindi, English, Tamil",Single,0,Minimalist,Monthly,37,63,Cash,Car,Late Adopter,36,Vegan,Low,21,55,30,25,86,10,4,Puma,Concise,Medium,27,87,72,32,9,57,41,46,14,15,79
P17885,36,Female,Pune,Maharashtra,MCA,Designer,851000,"Hindi, English, Telugu",Married,2,Luxury,Monthly,74,26,Credit Card,Both,Late Adopter,73,Eggetarian,Low,74,28,60,98,16,56,8,Nike,Direct,Medium,93,79,52,64,55,54,59,23,41,68,51
P17886,39,Male,Mumbai,Maharashtra,B.Sc,Sales Executive,4424000,"Hindi, English",Single,0,Luxury,Weekly,92,8,UPI,Bike,Mainstream,8,Vegan,Low,69,61,26,45,44,54,9,Apple,Concise,Medium,7,25,7,83,12,10,50,6,91,77,26
P17887,42,Male,Hyderabad,Telangana,MBBS,Lawyer,3449000,"Hindi, English",Married,1,Balanced,Monthly,37,63,Cash,None,Early Adopter,95,Vegan,Low,31,32,51,91,66,36,56,Apple,Concise,Long,6,51,35,29,92,31,79,37,64,21,89
P17888,51,Female,Patna,Bihar,High School,Farmer,2397000,"Hindi, English",Married,1,Balanced,Occasionally,71,29,Cash,Car,Early Adopter,72,Vegan,High,60,39,58,92,84,21,59,Nike,Concise,Short,63,50,16,37,13,56,30,45,1,98,87
P17889,46,Female,Hyderabad,Telangana,B.Tech,Teacher,1530000,"Hindi, English, Marathi",Single,0,Balanced,Occasionally,55,45,Debit Card,None,Early Adopter,68,Non-Vegetarian,Low,88,35,46,16,81,60,29,Puma,Friendly,Medium,39,93,87,85,77,26,72,86,64,88,45
P17890,18,Male,Bengaluru,Karnataka,High School,Student,4724000,"Hindi, English, Marathi",Single,0,Luxury,Weekly,33,67,Net Banking,Bike,Early Adopter,24,Non-Vegetarian,High,2,72,51,56,12,5,48,Puma,Professional,Medium,45,15,7,4,81,17,89,28,25,63,94
P17891,64,Female,Lucknow,Uttar Pradesh,B.Sc,Government Employee,4630000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,53,47,Cash,Car,Late Adopter,46,Vegetarian,Medium,48,26,81,72,19,19,3,Levi's,Concise,Medium,89,3,76,47,40,50,32,60,10,99,57
P17892,27,Female,Delhi,Delhi,MCA,Farmer,2083000,English,Single,0,Luxury,Monthly,43,57,UPI,None,Mainstream,49,Vegetarian,High,79,16,38,15,85,9,53,Puma,Friendly,Medium,25,70,87,12,97,20,86,90,29,34,27
P17893,37,Female,Bengaluru,Karnataka,MCA,Farmer,1693000,Hindi,Single,0,Balanced,Monthly,91,9,Credit Card,Both,Late Adopter,95,Vegan,Medium,75,68,25,15,56,6,51,Sony,Friendly,Medium,22,87,28,54,94,49,17,39,28,44,100
P17894,40,Male,Indore,Madhya Pradesh,B.Sc,Nurse,3472000,"Hindi, English",Single,0,Luxury,Occasionally,92,8,Net Banking,None,Mainstream,56,Vegetarian,High,66,79,64,91,41,7,83,Sony,Professional,Short,72,13,61,45,27,90,20,81,26,15,48
P17895,44,Female,Kochi,Kerala,MBA,Sales Executive,2994000,English,Married,3,Minimalist,Weekly,50,50,UPI,None,Mainstream,58,Vegan,Low,44,23,14,88,97,78,84,Boat,Direct,Long,72,12,41,18,12,10,45,33,79,66,9
P17896,58,Male,Hyderabad,Telangana,High School,Business Owner,4977000,Hindi,Married,0,Balanced,Weekly,22,78,Credit Card,None,Late Adopter,35,Non-Vegetarian,High,100,52,45,82,5,41,43,Sony,Direct,Long,64,92,37,89,61,77,44,96,16,62,19
P17897,43,Female,Jaipur,Rajasthan,MBBS,Marketing Manager,3516000,English,Married,1,Luxury,Occasionally,70,30,UPI,Both,Late Adopter,32,Vegan,High,6,3,19,2,85,20,89,Samsung,Friendly,Long,32,39,65,40,39,64,42,27,47,23,4
P17898,37,Female,Hyderabad,Telangana,MBA,Software Engineer,1952000,"Hindi, English, Marathi",Single,0,Balanced,Monthly,83,17,Credit Card,Both,Late Adopter,45,Vegetarian,High,91,14,49,33,60,67,80,Sony,Professional,Medium,76,65,82,98,2,66,39,32,77,53,40
P17899,62,Male,Delhi,Delhi,Diploma,Content Creator,4763000,"Hindi, English, Tamil",Married,0,Minimalist,Monthly,52,48,Credit Card,Car,Mainstream,25,Vegan,Medium,76,36,29,58,19,13,3,Sony,Professional,Long,12,81,91,82,64,16,58,99,1,79,29
P17900,31,Female,Jaipur,Rajasthan,PhD,Teacher,1688000,"Hindi, English, Telugu",Married,0,Luxury,Occasionally,69,31,UPI,Both,Early Adopter,86,Vegetarian,High,16,65,88,44,81,19,17,Puma,Direct,Long,21,24,42,90,95,88,10,20,25,12,50
P17901,18,Male,Bhopal,Madhya Pradesh,MCA,Designer,4010000,Hindi,Single,0,Luxury,Monthly,67,33,Credit Card,None,Early Adopter,55,Eggetarian,Low,70,58,25,20,52,22,56,Titan,Professional,Medium,9,60,11,97,6,8,42,94,96,85,83
P17902,47,Female,Kolkata,West Bengal,B.Tech,Designer,4502000,Hindi,Single,0,Luxury,Monthly,24,76,Cash,Car,Late Adopter,36,Vegan,Medium,6,27,95,85,20,75,50,Titan,Direct,Long,86,29,72,23,58,7,48,72,67,71,46
P17903,28,Male,Chennai,Tamil Nadu,PhD,Content Creator,4787000,English,Single,0,Luxury,Occasionally,38,62,UPI,None,Early Adopter,52,Vegetarian,High,79,8,44,13,2,58,34,Puma,Professional,Medium,18,62,77,46,12,85,58,64,23,63,63
P17904,36,Male,Chennai,Tamil Nadu,PhD,Nurse,1897000,Hindi,Married,2,Minimalist,Monthly,52,48,UPI,Both,Late Adopter,8,Non-Vegetarian,High,85,5,8,29,62,13,5,Levi's,Direct,Long,74,82,44,33,31,62,62,9,6,5,53
P17905,21,Female,Patna,Bihar,M.Tech,Student,4510000,"Hindi, English, Marathi",Single,0,Minimalist,Occasionally,75,25,Credit Card,Car,Early Adopter,90,Vegan,High,70,16,29,83,35,74,3,Levi's,Professional,Medium,88,31,90,73,30,17,55,31,33,62,61
P17906,48,Female,Chennai,Tamil Nadu,MBBS,Freelancer,3278000,"Hindi, English, Telugu",Married,2,Minimalist,Monthly,67,33,Net Banking,None,Early Adopter,28,Vegetarian,Low,52,46,81,82,54,74,60,Boat,Direct,Long,44,79,62,54,52,63,76,81,52,35,77
P17907,56,Female,Delhi,Delhi,B.Sc,Doctor,3646000,Hindi,Single,0,Balanced,Occasionally,75,25,Cash,None,Early Adopter,95,Vegetarian,Medium,49,4,4,22,23,35,63,Boat,Concise,Short,36,35,61,53,29,19,60,48,93,53,56
P17908,38,Male,Indore,Madhya Pradesh,B.Com,Business Owner,4986000,"Hindi, English, Tamil",Married,1,Luxury,Monthly,65,35,Cash,None,Late Adopter,41,Non-Vegetarian,Medium,84,94,85,61,80,63,90,Adidas,Friendly,Medium,47,20,37,18,21,60,66,78,80,21,38
P17909,55,Male,Hyderabad,Telangana,MBBS,Software Engineer,2563000,Hindi,Single,0,Minimalist,Monthly,91,9,Cash,None,Early Adopter,43,Vegetarian,Medium,48,96,18,25,14,2,62,Boat,Friendly,Medium,57,18,28,84,40,13,55,86,73,13,47
P17910,32,Male,Delhi,Delhi,Diploma,Freelancer,1051000,"Hindi, English, Telugu",Married,0,Luxury,Weekly,21,79,Debit Card,Bike,Late Adopter,90,Vegan,Medium,96,79,38,80,13,68,13,Sony,Professional,Short,49,12,52,81,61,95,46,19,27,8,26
P17911,44,Female,Indore,Madhya Pradesh,High School,Sales Executive,4050000,"Hindi, English",Married,1,Balanced,Weekly,71,29,Net Banking,Both,Mainstream,38,Non-Vegetarian,Low,27,65,70,47,56,46,58,Adidas,Professional,Short,73,73,75,18,18,74,68,43,68,79,68
P17912,64,Male,Chandigarh,Chandigarh,MBBS,Sales Executive,1993000,"Hindi, English",Married,1,Minimalist,Monthly,57,43,Net Banking,Both,Late Adopter,55,Vegan,High,80,70,82,98,3,20,100,Sony,Direct,Medium,48,57,31,95,65,78,46,71,81,94,91
P17913,52,Male,Jaipur,Rajasthan,B.Com,Software Engineer,3176000,English,Married,0,Luxury,Weekly,71,29,UPI,Both,Late Adopter,43,Vegetarian,High,93,41,88,28,11,47,28,Titan,Friendly,Short,71,49,32,34,5,55,50,94,52,88,96
P17914,18,Female,Delhi,Delhi,B.Com,Student,204000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,15,85,Debit Card,None,Mainstream,95,Vegetarian,High,50,64,3,57,70,11,17,Tata,Direct,Medium,65,75,60,15,7,18,64,18,97,48,67
P17915,63,Male,Indore,Madhya Pradesh,B.Com,Business Owner,4070000,"Hindi, English",Married,0,Luxury,Weekly,27,73,Debit Card,Bike,Early Adopter,4,Vegetarian,Low,5,40,55,8,25,38,85,Tata,Friendly,Long,80,42,48,80,3,44,28,65,10,43,58
P17916,56,Female,Bengaluru,Karnataka,PhD,Freelancer,3222000,"Hindi, English",Single,0,Minimalist,Monthly,17,83,Cash,Bike,Early Adopter,13,Vegetarian,Medium,69,38,61,74,82,7,10,Boat,Concise,Long,13,80,81,12,74,28,12,4,4,94,47
P17917,58,Female,Hyderabad,Telangana,High School,Farmer,2717000,"Hindi, English, Tamil",Married,3,Luxury,Monthly,16,84,Debit Card,Bike,Late Adopter,36,Vegetarian,Medium,82,17,79,29,86,74,78,Boat,Direct,Long,87,67,54,77,22,54,44,13,17,81,90
P17918,41,Female,Jaipur,Rajasthan,Diploma,Nurse,3858000,"Hindi, English",Single,0,Luxury,Monthly,19,81,UPI,Car,Early Adopter,85,Non-Vegetarian,Medium,73,61,89,46,99,87,81,Sony,Friendly,Medium,30,25,86,19,62,99,89,56,69,22,59
P17919,49,Female,Indore,Madhya Pradesh,PhD,Doctor,3339000,"Hindi, English, Telugu",Married,0,Balanced,Occasionally,57,43,Debit Card,Both,Mainstream,95,Eggetarian,Low,41,8,54,59,66,6,45,Tata,Concise,Long,35,12,25,74,84,41,74,25,16,69,3
P17920,27,Female,Pune,Maharashtra,Diploma,Marketing Manager,4770000,"Hindi, English, Tamil",Single,0,Balanced,Occasionally,32,68,Credit Card,Bike,Early Adopter,44,Non-Vegetarian,Low,69,57,80,10,49,90,41,Boat,Professional,Short,72,79,87,47,7,53,27,9,27,69,89
P17921,40,Female,Pune,Maharashtra,Diploma,Teacher,3204000,"Hindi, English",Married,1,Balanced,Weekly,88,12,Credit Card,None,Late Adopter,34,Vegan,Medium,43,3,44,38,26,82,69,Nike,Direct,Short,17,100,96,51,31,2,46,99,91,18,95
P17922,47,Female,Kolkata,West Bengal,PhD,Farmer,2242000,"Hindi, English",Married,3,Minimalist,Occasionally,41,59,Cash,None,Early Adopter,28,Eggetarian,Medium,42,99,29,68,4,61,28,Tata,Concise,Short,53,19,33,46,5,85,8,94,16,23,93
P17923,56,Female,Lucknow,Uttar Pradesh,MCA,Nurse,1233000,"Hindi, English, Marathi",Married,0,Balanced,Weekly,84,16,Cash,Bike,Mainstream,36,Eggetarian,Low,57,81,73,51,7,58,21,Apple,Professional,Short,90,6,99,45,45,85,84,79,32,83,10
P17924,57,Male,Jaipur,Rajasthan,M.Tech,Freelancer,3261000,English,Married,1,Minimalist,Weekly,61,39,Cash,Car,Late Adopter,39,Vegetarian,High,78,38,65,2,99,27,21,Nike,Friendly,Long,7,94,47,54,12,63,69,32,81,6,94
P17925,31,Male,Chandigarh,Chandigarh,B.Sc,Content Creator,3805000,"Hindi, English, Tamil",Married,2,Balanced,Monthly,91,9,Net Banking,None,Late Adopter,38,Non-Vegetarian,Low,11,79,39,34,34,19,4,Samsung,Professional,Long,55,99,91,85,24,23,54,10,66,94,17
P17926,18,Female,Bengaluru,Karnataka,Diploma,Farmer,929000,Hindi,Single,0,Minimalist,Occasionally,18,82,Net Banking,Car,Mainstream,38,Vegetarian,High,56,35,14,73,90,66,92,Tata,Friendly,Medium,69,63,85,10,74,9,45,66,2,31,25
P17927,37,Female,Chennai,Tamil Nadu,B.Com,Content Creator,1718000,"Hindi, English",Married,2,Luxury,Occasionally,27,73,Net Banking,Both,Late Adopter,44,Eggetarian,Low,91,39,58,94,67,29,8,Puma,Direct,Medium,58,71,8,83,41,37,82,89,93,32,67
P17928,25,Male,Chennai,Tamil Nadu,B.Com,Accountant,1245000,"Hindi, English, Telugu",Single,0,Balanced,Occasionally,86,14,Debit Card,None,Early Adopter,50,Non-Vegetarian,Low,43,62,50,50,83,97,18,Boat,Friendly,Medium,46,73,54,15,85,37,69,16,5,60,12
P17929,27,Male,Kolkata,West Bengal,Diploma,Farmer,3315000,"Hindi, English",Single,0,Minimalist,Monthly,67,33,UPI,None,Early Adopter,48,Eggetarian,Medium,76,91,3,44,9,6,81,Apple,Direct,Medium,84,67,48,65,51,19,23,30,17,41,34
P17930,30,Male,Jaipur,Rajasthan,Diploma,Government Employee,4613000,"Hindi, English",Married,3,Balanced,Monthly,13,87,Debit Card,Both,Early Adopter,57,Vegan,High,73,92,98,13,14,94,63,Puma,Direct,Long,9,86,90,32,96,18,37,12,68,47,21
P17931,56,Female,Jaipur,Rajasthan,B.Tech,Student,2107000,"Hindi, English, Telugu",Single,0,Minimalist,Weekly,30,70,Debit Card,Car,Mainstream,11,Vegetarian,High,38,92,21,2,70,98,22,Apple,Concise,Short,80,43,22,81,67,26,89,43,45,71,3
P17932,49,Male,Lucknow,Uttar Pradesh,M.Tech,Farmer,4783000,"Hindi, English, Telugu",Single,0,Luxury,Monthly,13,87,Cash,Both,Mainstream,27,Vegan,Low,84,91,96,2,27,41,80,Tata,Concise,Long,58,34,6,10,81,88,58,92,37,94,39
P17933,59,Male,Chandigarh,Chandigarh,M.Tech,Nurse,3583000,English,Married,2,Luxury,Weekly,63,37,Cash,Both,Late Adopter,47,Vegan,Low,79,13,57,32,98,86,77,Boat,Concise,Medium,88,39,34,28,47,62,34,36,18,87,24
P17934,38,Female,Kochi,Kerala,Diploma,Lawyer,1887000,"Hindi, English, Marathi",Single,0,Luxury,Weekly,75,25,Debit Card,Bike,Early Adopter,48,Vegan,High,19,56,5,63,32,66,54,Sony,Direct,Short,19,17,94,18,19,37,46,100,69,83,10
P17935,26,Female,Kochi,Kerala,MCA,Software Engineer,3712000,"Hindi, English, Marathi",Single,0,Balanced,Occasionally,67,33,Cash,Both,Early Adopter,28,Vegan,High,91,57,77,15,99,89,48,Nike,Professional,Medium,39,47,61,36,96,80,1,52,35,46,24
P17936,45,Female,Patna,Bihar,High School,Student,296000,"Hindi, English, Marathi",Single,0,Balanced,Weekly,88,12,Net Banking,Both,Mainstream,26,Eggetarian,Medium,96,60,4,38,36,63,13,Titan,Direct,Medium,68,94,51,43,69,74,79,94,78,54,16
P17937,18,Female,Kochi,Kerala,B.Com,Farmer,542000,English,Single,0,Luxury,Occasionally,85,15,Debit Card,Bike,Late Adopter,26,Eggetarian,Low,78,36,28,99,80,38,90,Puma,Professional,Medium,1,8,73,27,19,52,76,29,44,98,98
P17938,50,Female,Chennai,Tamil Nadu,B.Tech,Freelancer,2607000,English,Single,0,Balanced,Weekly,66,34,Debit Card,None,Early Adopter,77,Vegan,Medium,89,88,54,33,81,94,19,Sony,Concise,Short,52,63,52,56,30,69,35,94,25,81,27
P17939,45,Female,Kochi,Kerala,M.Tech,Lawyer,3245000,Hindi,Married,2,Minimalist,Weekly,43,57,Cash,Car,Early Adopter,35,Non-Vegetarian,Medium,87,85,11,60,8,95,41,Titan,Concise,Medium,43,29,57,86,27,96,80,10,57,59,16
P17940,60,Female,Kochi,Kerala,MCA,Teacher,4962000,"Hindi, English, Telugu",Single,0,Luxury,Weekly,79,21,UPI,Bike,Late Adopter,15,Eggetarian,Medium,33,30,95,46,15,86,77,Tata,Concise,Long,9,42,30,22,100,28,45,52,34,45,89
P17941,27,Female,Delhi,Delhi,High School,Teacher,4716000,"Hindi, English, Marathi",Single,0,Balanced,Weekly,90,10,Credit Card,None,Early Adopter,33,Non-Vegetarian,High,73,58,98,79,54,81,27,Titan,Friendly,Medium,25,19,35,67,88,4,92,98,21,38,51
P17942,25,Female,Bhopal,Madhya Pradesh,B.Sc,Business Owner,2561000,English,Single,0,Luxury,Occasionally,42,58,UPI,Car,Mainstream,36,Non-Vegetarian,Low,20,19,43,87,3,72,58,Puma,Direct,Medium,31,64,15,39,20,25,3,14,98,84,71
P17943,18,Male,Hyderabad,Telangana,MBA,Nurse,4933000,English,Single,0,Balanced,Weekly,36,64,Cash,Bike,Early Adopter,40,Vegetarian,High,14,15,10,68,27,48,91,Tata,Direct,Short,73,6,66,11,13,82,17,80,2,7,53
P17944,54,Female,Patna,Bihar,Diploma,Farmer,3364000,English,Single,0,Minimalist,Weekly,82,18,Credit Card,None,Late Adopter,30,Vegan,Medium,92,78,37,4,61,65,20,Boat,Direct,Long,95,76,19,52,20,74,41,15,67,17,45
P17945,31,Male,Lucknow,Uttar Pradesh,MBBS,Doctor,1286000,Hindi,Single,0,Balanced,Occasionally,70,30,Net Banking,None,Late Adopter,30,Eggetarian,High,81,49,16,83,87,17,25,Samsung,Concise,Medium,39,61,5,99,55,48,18,88,3,63,38
P17946,53,Female,Mumbai,Maharashtra,MCA,Farmer,4064000,"Hindi, English, Telugu",Married,3,Balanced,Occasionally,24,76,Net Banking,Both,Early Adopter,83,Non-Vegetarian,High,83,42,20,96,28,3,48,Sony,Concise,Medium,32,15,44,83,45,97,36,2,99,12,83
P17947,59,Female,Lucknow,Uttar Pradesh,High School,Farmer,4459000,"Hindi, English, Telugu",Married,0,Minimalist,Monthly,80,20,Cash,Both,Late Adopter,28,Eggetarian,Low,6,24,72,57,43,89,46,Sony,Concise,Long,13,34,30,86,29,14,87,36,100,99,45
P17948,27,Male,Kochi,Kerala,MCA,Marketing Manager,2545000,"Hindi, English, Marathi",Single,0,Minimalist,Weekly,35,65,Debit Card,Car,Late Adopter,26,Vegan,Low,74,63,16,41,32,51,35,Puma,Friendly,Medium,21,73,62,73,35,6,73,5,51,47,18
P17949,57,Female,Hyderabad,Telangana,PhD,Software Engineer,2624000,"Hindi, English",Married,0,Minimalist,Weekly,79,21,UPI,Both,Early Adopter,95,Non-Vegetarian,Medium,3,34,46,35,83,84,69,Puma,Direct,Long,32,18,7,10,60,70,84,15,64,75,44
P17950,39,Female,Indore,Madhya Pradesh,MCA,Government Employee,4847000,"Hindi, English, Marathi",Single,0,Luxury,Weekly,94,6,Net Banking,Bike,Early Adopter,53,Vegetarian,Medium,88,77,37,6,73,53,14,Sony,Concise,Long,6,33,7,91,52,23,8,78,46,7,3
P17951,44,Female,Kolkata,West Bengal,Diploma,Doctor,2828000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,37,63,Net Banking,Both,Mainstream,36,Vegan,Medium,99,40,100,76,52,37,55,Nike,Concise,Short,99,60,28,98,31,73,1,86,62,89,100
P17952,49,Male,Delhi,Delhi,PhD,Farmer,4417000,"Hindi, English, Telugu",Single,0,Minimalist,Occasionally,45,55,UPI,Both,Early Adopter,100,Vegan,High,60,87,20,37,84,66,64,Nike,Friendly,Short,84,7,10,20,23,52,31,36,51,54,12
P17953,33,Female,Pune,Maharashtra,B.Tech,Government Employee,1257000,"Hindi, English, Tamil",Married,3,Luxury,Monthly,90,10,Net Banking,None,Mainstream,9,Vegan,Medium,33,47,56,25,26,71,76,Samsung,Concise,Medium,13,62,48,98,90,57,82,83,31,98,5
